scope,date,name,code,gas_in_storage_twh,working_gas_volume_twh,fill_pct,consumption_gwh_per_day,injection_gwh_per_day,withdrawal_gwh_per_day,net_withdrawal_gwh_per_day,injection_capacity_gwh_per_day,withdrawal_capacity_gwh_per_day,trend_pct,status,full_pct,source
DE,2025-11-01,Germany,DE,188.6759,251.1437,75.13,903.9,453.15,2.4,-450.8,4211.2,7086.73,0.18,C,75.13,GIE AGSI+ API v013
DE,2025-11-02,Germany,DE,188.9352,251.1437,75.23,903.9,286.89,34.8,-252.1,4211.2,7086.73,0.1,C,75.23,GIE AGSI+ API v013
DE,2025-11-03,Germany,DE,188.9506,251.1437,75.24,903.9,93.99,80.3,-13.7,4211.2,7086.73,0.01,C,75.24,GIE AGSI+ API v013
DE,2025-11-04,Germany,DE,189.1247,251.1437,75.31,903.9,186.57,10.3,-176.2,4211.2,7086.73,0.07,C,75.31,GIE AGSI+ API v013
DE,2025-11-05,Germany,DE,189.1609,251.1437,75.32,903.9,51.29,14.2,-37.1,4211.2,7086.73,0.01,C,75.32,GIE AGSI+ API v013
DE,2025-11-06,Germany,DE,188.747,251.1437,75.15,903.9,32.05,447.4,415.4,4211.2,7086.73,-0.16,C,75.15,GIE AGSI+ API v013
DE,2025-11-07,Germany,DE,188.2576,251.1437,74.96,903.9,3.82,499.3,495.5,4211.2,7086.73,-0.19,C,74.96,GIE AGSI+ API v013
DE,2025-11-08,Germany,DE,188.0595,251.1437,74.88,903.9,73.65,271.8,198.1,4211.2,7086.73,-0.08,C,74.88,GIE AGSI+ API v013
DE,2025-11-09,Germany,DE,187.9335,251.1437,74.83,903.9,66.02,192,126,4211.2,7086.73,-0.05,C,74.83,GIE AGSI+ API v013
DE,2025-11-10,Germany,DE,187.4961,251.1437,74.66,903.9,91.22,527.9,436.7,4211.2,7086.73,-0.17,C,74.66,GIE AGSI+ API v013
DE,2025-11-11,Germany,DE,187.5203,251.1437,74.67,903.9,181.12,146.8,-34.3,4211.2,7086.73,0.01,C,74.67,GIE AGSI+ API v013
DE,2025-11-12,Germany,DE,187.6351,251.1437,74.71,903.9,172.05,57.3,-114.8,4211.2,7086.73,0.05,C,74.71,GIE AGSI+ API v013
DE,2025-11-13,Germany,DE,187.6527,251.1437,74.72,903.9,106.92,89.2,-17.7,4211.2,7086.73,0.01,C,74.72,GIE AGSI+ API v013
DE,2025-11-14,Germany,DE,187.5467,251.1437,74.68,903.9,107.73,213.8,106,4211.2,7086.73,-0.04,C,74.68,GIE AGSI+ API v013
DE,2025-11-15,Germany,DE,187.5111,251.1437,74.66,903.9,97.59,133.2,35.6,4211.2,7086.73,-0.01,C,74.66,GIE AGSI+ API v013
DE,2025-11-16,Germany,DE,187.3973,251.1437,74.62,903.9,41.85,164.9,123,4211.2,7086.73,-0.05,C,74.62,GIE AGSI+ API v013
DE,2025-11-17,Germany,DE,186.5933,251.1437,74.3,903.9,17.11,823.4,806.3,4211.2,7086.73,-0.32,C,74.3,GIE AGSI+ API v013
DE,2025-11-18,Germany,DE,185.0321,251.1437,73.68,903.9,12.92,1244.1,1231.2,4211.2,7086.73,-0.62,C,73.68,GIE AGSI+ API v013
DE,2025-11-19,Germany,DE,183.7444,251.1437,73.16,903.9,15.97,1333.2,1317.2,4211.2,7086.73,-0.51,C,73.16,GIE AGSI+ API v013
DE,2025-11-20,Germany,DE,182.0119,251.1437,72.47,903.9,11.38,1743.7,1732.3,4211.2,7086.73,-0.69,C,72.47,GIE AGSI+ API v013
DE,2025-11-21,Germany,DE,180.0399,251.1437,71.69,903.9,3.32,1972.2,1968.9,4211.2,7086.73,-0.79,C,71.69,GIE AGSI+ API v013
DE,2025-11-22,Germany,DE,178.6885,251.1437,71.15,903.9,1.08,1375.3,1374.2,4211.2,7086.73,-0.54,C,71.15,GIE AGSI+ API v013
DE,2025-11-23,Germany,DE,177.4075,251.1437,70.64,903.9,20.82,1292.1,1271.3,4211.2,7086.73,-0.51,C,70.64,GIE AGSI+ API v013
DE,2025-11-24,Germany,DE,175.7549,251.1437,69.98,903.9,12.06,1670.9,1658.8,4211.2,7086.73,-0.66,C,69.98,GIE AGSI+ API v013
DE,2025-11-25,Germany,DE,173.9516,251.1437,69.26,903.9,18.55,1853.5,1834.9,4211.2,7086.73,-0.72,C,69.26,GIE AGSI+ API v013
DE,2025-11-26,Germany,DE,171.9039,251.1437,68.45,903.9,14.97,2058.4,2043.4,4211.2,7086.73,-0.82,C,68.45,GIE AGSI+ API v013
DE,2025-11-27,Germany,DE,170.326,251.1437,67.82,903.9,22.14,1571.8,1549.6,4211.2,7086.73,-0.63,C,67.82,GIE AGSI+ API v013
DE,2025-11-28,Germany,DE,169.2775,251.1437,67.4,903.9,6.45,1020,1013.6,4211.2,7086.73,-0.42,C,67.4,GIE AGSI+ API v013
DE,2025-11-29,Germany,DE,168.923,251.1437,67.26,903.9,50.58,405.1,354.5,4211.2,7086.73,-0.14,C,67.26,GIE AGSI+ API v013
DE,2025-11-30,Germany,DE,168.6038,251.1437,67.13,903.9,43.84,363.1,319.2,4211.2,7086.73,-0.13,C,67.13,GIE AGSI+ API v013
DE,2025-12-01,Germany,DE,167.6205,251.1437,66.74,903.9,30.02,1020.8,990.7,4211.2,7086.73,-0.39,E,66.74,GIE AGSI+ API v013
DE,2025-12-02,Germany,DE,166.5336,251.1437,66.31,903.9,14.28,1102.5,1088.2,4211.2,7086.73,-0.43,C,66.31,GIE AGSI+ API v013
DE,2025-12-03,Germany,DE,164.7716,251.1437,65.61,903.9,12.8,1776.2,1763.4,4211.2,7086.73,-0.7,C,65.61,GIE AGSI+ API v013
DE,2025-12-04,Germany,DE,163.3268,251.1437,65.03,903.9,13.02,1454.2,1441.2,4211.2,7086.73,-0.58,E,65.03,GIE AGSI+ API v013
DE,2025-12-05,Germany,DE,162.0745,251.1437,64.53,903.9,26.85,1318.7,1291.9,4211.2,7086.73,-0.5,C,64.53,GIE AGSI+ API v013
DE,2025-12-06,Germany,DE,161.6846,251.1437,64.38,903.9,47.61,427.9,380.3,4211.2,7086.73,-0.16,C,64.38,GIE AGSI+ API v013
DE,2025-12-07,Germany,DE,161.6329,251.1437,64.36,903.9,180.79,224.2,43.4,4211.2,7086.73,-0.02,C,64.36,GIE AGSI+ API v013
DE,2025-12-08,Germany,DE,161.6139,251.1437,64.35,903.9,189.77,214.7,24.9,4211.2,7086.73,-0.01,C,64.35,GIE AGSI+ API v013
DE,2025-12-09,Germany,DE,161.4942,251.1437,64.3,903.9,38.38,152.1,113.7,4211.2,7086.73,-0.05,C,64.3,GIE AGSI+ API v013
DE,2025-12-10,Germany,DE,161.2433,251.1437,64.2,903.9,39.62,290.5,250.9,4211.2,7086.73,-0.1,C,64.2,GIE AGSI+ API v013
DE,2025-12-11,Germany,DE,160.5947,251.1437,63.95,903.9,48.23,720.7,672.5,4211.2,7086.73,-0.26,C,63.95,GIE AGSI+ API v013
DE,2025-12-12,Germany,DE,159.493,251.1437,63.51,903.9,38.44,1136.8,1098.3,4211.2,7086.73,-0.44,E,63.51,GIE AGSI+ API v013
DE,2025-12-13,Germany,DE,158.8221,251.1437,63.24,903.9,46.14,643.7,597.5,4211.2,7086.73,-0.27,C,63.24,GIE AGSI+ API v013
DE,2025-12-14,Germany,DE,158.3657,251.1437,63.06,903.9,28.91,489.6,460.6,4211.2,7086.73,-0.18,C,63.06,GIE AGSI+ API v013
DE,2025-12-15,Germany,DE,157.3343,251.1437,62.65,903.9,29.44,1064.4,1035,4211.2,7086.73,-0.41,C,62.65,GIE AGSI+ API v013
DE,2025-12-16,Germany,DE,155.8745,251.1437,62.07,903.9,19.57,1471.5,1451.9,4211.2,7086.73,-0.58,C,62.07,GIE AGSI+ API v013
DE,2025-12-17,Germany,DE,154.7253,251.1437,61.61,903.9,7.66,1156.9,1149.2,4211.2,7086.73,-0.46,E,61.61,GIE AGSI+ API v013
DE,2025-12-18,Germany,DE,154.4399,251.1437,61.49,903.9,78.31,349.2,270.9,4211.2,7086.73,-0.11,C,61.49,GIE AGSI+ API v013
DE,2025-12-19,Germany,DE,154.1121,251.1437,61.36,903.9,23.58,351.4,327.8,4211.2,7086.73,-0.13,C,61.36,GIE AGSI+ API v013
DE,2025-12-20,Germany,DE,153.6632,251.1437,61.19,903.9,14.45,463.3,448.9,4211.2,7086.73,-0.18,C,61.19,GIE AGSI+ API v013
DE,2025-12-21,Germany,DE,153.4518,251.1437,61.1,903.9,25.74,237.2,211.4,4211.2,7086.73,-0.08,C,61.1,GIE AGSI+ API v013
DE,2025-12-22,Germany,DE,152.8778,251.1437,60.87,903.9,9.31,631.3,621.9,4211.2,7086.73,-0.23,C,60.87,GIE AGSI+ API v013
DE,2025-12-23,Germany,DE,152.2448,251.1437,60.62,903.9,22.09,703.1,681,4211.2,7086.73,-0.25,C,60.62,GIE AGSI+ API v013
DE,2025-12-24,Germany,DE,151.4402,251.1437,60.3,903.9,24.48,839.6,815.1,4211.2,7086.73,-0.32,C,60.3,GIE AGSI+ API v013
DE,2025-12-25,Germany,DE,150.122,251.1437,59.78,903.9,10.4,1360.3,1349.9,4211.2,7086.73,-0.52,C,59.78,GIE AGSI+ API v013
DE,2025-12-26,Germany,DE,148.5261,251.1437,59.14,903.9,10.1,1616.9,1606.8,4211.2,7086.73,-0.64,C,59.14,GIE AGSI+ API v013
DE,2025-12-27,Germany,DE,147.4637,251.1437,58.72,903.9,31.26,1087.1,1055.8,4211.2,7086.73,-0.42,C,58.72,GIE AGSI+ API v013
DE,2025-12-28,Germany,DE,146.3856,251.1437,58.29,903.9,11.88,1085.4,1073.5,4211.2,7086.73,-0.43,E,58.29,GIE AGSI+ API v013
DE,2025-12-29,Germany,DE,144.8559,251.1437,57.68,903.9,17.4,1553.9,1536.5,4211.2,7086.73,-0.61,E,57.68,GIE AGSI+ API v013
DE,2025-12-30,Germany,DE,143.446,251.1437,57.12,903.9,18.95,1457.2,1438.2,4211.2,7086.73,-0.56,C,57.12,GIE AGSI+ API v013
DE,2025-12-31,Germany,DE,142.1116,251.1437,56.59,903.9,18,1340.1,1322.2,4211.2,7086.73,-0.53,C,56.59,GIE AGSI+ API v013
DE,2026-01-01,Germany,DE,141.1181,251.1437,56.19,903.9,28.63,1018.8,990.2,4211.2,7086.73,0,C,56.19,GIE AGSI+ API v013
DE,2026-01-02,Germany,DE,139.8108,251.1437,55.67,903.9,7.95,1330.4,1322.4,4211.2,7086.73,-0.52,C,55.67,GIE AGSI+ API v013
DE,2026-01-03,Germany,DE,138.1909,251.1437,55.02,903.9,6.55,1622.4,1615.9,4211.2,7086.73,-0.65,C,55.02,GIE AGSI+ API v013
DE,2026-01-04,Germany,DE,136.1138,251.1437,54.2,903.9,2.88,2089.1,2086.2,4211.2,7086.73,-0.83,C,54.2,GIE AGSI+ API v013
DE,2026-01-05,Germany,DE,133.1356,251.1437,53.01,903.9,12.03,3106.4,3094.4,4211.2,7086.73,-1.19,C,53.01,GIE AGSI+ API v013
DE,2026-01-06,Germany,DE,130.054,251.1437,51.78,903.9,0,3187.4,3187.4,4211.2,7086.73,-1.23,C,51.78,GIE AGSI+ API v013
DE,2026-01-07,Germany,DE,126.7709,251.1437,50.48,903.9,9.41,3425.8,3416.4,4211.2,7086.73,-1.31,C,50.48,GIE AGSI+ API v013
DE,2026-01-08,Germany,DE,123.5749,251.1437,49.2,903.9,11.23,3256.3,3245.1,4211.2,7086.73,-1.27,E,49.2,GIE AGSI+ API v013
DE,2026-01-09,Germany,DE,121.2975,251.1437,48.3,903.9,30.64,2261.3,2230.6,4211.2,7086.73,-0.91,C,48.3,GIE AGSI+ API v013
DE,2026-01-10,Germany,DE,118.8577,251.1437,47.33,903.9,28.76,2455.4,2426.7,4211.2,7086.73,-0.97,C,47.33,GIE AGSI+ API v013
DE,2026-01-11,Germany,DE,116.3947,251.1437,46.35,903.9,32.27,2498.7,2466.4,4258,7086.73,-0.98,C,46.35,GIE AGSI+ API v013
DE,2026-01-12,Germany,DE,113.784,251.1437,45.31,903.9,46.34,2657.4,2611,4258,7086.73,-1.04,E,45.31,GIE AGSI+ API v013
DE,2026-01-13,Germany,DE,112.0725,251.1437,44.62,903.9,35.12,1699.3,1664.1,4258,7086.73,-0.68,E,44.62,GIE AGSI+ API v013
DE,2026-01-14,Germany,DE,110.5026,251.1437,44,903.9,95.79,1634.4,1538.6,4258,7086.73,-0.63,E,44,GIE AGSI+ API v013
DE,2026-01-15,Germany,DE,109.3779,251.1437,43.55,903.9,39.19,1233.1,1193.9,4258,7086.73,-0.45,C,43.55,GIE AGSI+ API v013
DE,2026-01-16,Germany,DE,108.4229,251.1437,43.17,903.9,105.19,1099.8,994.6,4258,7086.73,-0.38,C,43.17,GIE AGSI+ API v013
DE,2026-01-17,Germany,DE,107.3905,251.1437,42.76,903.9,69.99,1093,1023.1,4258,7086.73,-0.41,C,42.76,GIE AGSI+ API v013
DE,2026-01-18,Germany,DE,106.1946,251.1437,42.28,903.9,38.1,1245.9,1207.8,4258,7086.73,-0.48,C,42.28,GIE AGSI+ API v013
DE,2026-01-19,Germany,DE,104.1152,251.1437,41.46,903.9,1.84,2105.4,2103.6,4258,7086.73,-0.83,C,41.46,GIE AGSI+ API v013
DE,2026-01-20,Germany,DE,101.7587,251.1437,40.52,903.9,7.35,2379.6,2372.3,4258,7086.73,-0.94,C,40.52,GIE AGSI+ API v013
DE,2026-01-21,Germany,DE,99.762,251.1437,39.72,903.9,13.19,2037.9,2024.8,4258,7086.73,-0.8,C,39.72,GIE AGSI+ API v013
DE,2026-01-22,Germany,DE,97.5774,251.1437,38.85,903.9,20.04,2250.1,2230.1,4258,7086.73,-0.87,C,38.85,GIE AGSI+ API v013
DE,2026-01-23,Germany,DE,95.6605,251.1437,38.09,903.9,28.37,2006.2,1977.9,4258,7086.73,-0.76,C,38.09,GIE AGSI+ API v013
DE,2026-01-24,Germany,DE,94.1099,251.1437,37.47,903.9,15.65,1561.8,1546.2,4258,7086.73,-0.62,C,37.47,GIE AGSI+ API v013
DE,2026-01-25,Germany,DE,92.3618,251.1437,36.78,903.9,17.09,1776.8,1759.8,4258,7086.73,-0.7,C,36.78,GIE AGSI+ API v013
DE,2026-01-26,Germany,DE,90.286,251.1437,35.95,903.9,265.55,2395,2129.5,4258,7086.73,-0.83,C,35.95,GIE AGSI+ API v013
DE,2026-01-27,Germany,DE,88.2297,251.1437,35.13,903.9,5.81,2169.7,2163.9,4258,7086.73,-0.82,E,35.13,GIE AGSI+ API v013
DE,2026-01-28,Germany,DE,86.3654,251.1437,34.39,903.9,10.42,1881.9,1871.5,4258,7086.73,-0.74,E,34.39,GIE AGSI+ API v013
DE,2026-01-29,Germany,DE,84.2583,251.1437,33.55,903.9,10.95,2104.2,2093.2,4258,7086.73,-0.84,C,33.55,GIE AGSI+ API v013
DE,2026-01-30,Germany,DE,82.6109,251.1437,32.89,903.9,39.41,1678.1,1638.7,4258,7086.73,-0.66,C,32.89,GIE AGSI+ API v013
DE,2026-01-31,Germany,DE,81.3507,251.1437,32.39,903.9,24.06,1300.3,1276.2,4258,7086.73,-0.5,C,32.39,GIE AGSI+ API v013
DE,2026-02-01,Germany,DE,80.1146,251.1437,31.9,903.9,36.95,1197.8,1160.8,4258,7086.73,-0.49,C,31.9,GIE AGSI+ API v013
DE,2026-02-02,Germany,DE,78.0274,251.1437,31.07,903.9,11.73,2132.4,2120.7,4258,7086.73,-0.83,C,31.07,GIE AGSI+ API v013
DE,2026-02-03,Germany,DE,75.4561,251.1437,30.04,903.9,17.16,2613.1,2595.9,4258,7086.73,-1.02,C,30.04,GIE AGSI+ API v013
DE,2026-02-04,Germany,DE,73.0249,251.1437,29.08,903.9,24.43,2432.2,2407.8,4258,7086.73,-0.97,E,29.08,GIE AGSI+ API v013
DE,2026-02-05,Germany,DE,71.0544,251.1437,28.29,903.9,32.82,2082,2049.2,4258,7086.73,-0.78,C,28.29,GIE AGSI+ API v013
DE,2026-02-06,Germany,DE,69.2167,251.1437,27.56,903.9,22.78,1842.1,1819.4,4258,7086.73,-0.73,C,27.56,GIE AGSI+ API v013
DE,2026-02-07,Germany,DE,68.4577,251.1437,27.26,903.9,151.14,929.4,778.3,4258,7086.73,-0.3,C,27.26,GIE AGSI+ API v013
DE,2026-02-08,Germany,DE,67.5018,251.1437,26.88,903.9,52.91,1026.6,973.7,4258,7086.73,-0.38,C,26.88,GIE AGSI+ API v013
DE,2026-02-09,Germany,DE,65.8149,251.1437,26.21,903.9,24.09,1722.9,1698.8,4258,7086.73,-0.67,C,26.21,GIE AGSI+ API v013
DE,2026-02-10,Germany,DE,64.2552,251.1437,25.59,903.9,9.61,1577.8,1568.2,4258,7086.73,-0.62,C,25.59,GIE AGSI+ API v013
DE,2026-02-11,Germany,DE,63.1521,251.1437,25.15,903.9,17.3,1084.3,1067,4258,7086.73,-0.44,C,25.15,GIE AGSI+ API v013
DE,2026-02-12,Germany,DE,62.2999,251.1437,24.81,903.9,40.1,915.7,875.6,4258,7086.73,-0.34,E,24.81,GIE AGSI+ API v013
DE,2026-02-13,Germany,DE,61.1993,251.1437,24.37,903.9,49.56,1229,1179.4,4258,7086.73,-0.44,C,24.37,GIE AGSI+ API v013
DE,2026-02-14,Germany,DE,60.1149,251.1437,23.94,903.9,14.55,1158.5,1144,4258,7086.73,-0.43,E,23.94,GIE AGSI+ API v013
DE,2026-02-15,Germany,DE,59.0423,251.1437,23.51,903.9,20.65,1037.8,1017.1,4258,7086.73,-0.43,C,23.51,GIE AGSI+ API v013
DE,2026-02-16,Germany,DE,57.6404,251.1437,22.95,903.9,33.85,1448,1414.1,4258,7086.73,-0.56,E,22.95,GIE AGSI+ API v013
DE,2026-02-17,Germany,DE,56.0421,251.1437,22.31,903.9,26.33,1594.7,1568.4,4258,7086.73,-0.64,C,22.31,GIE AGSI+ API v013
DE,2026-02-18,Germany,DE,54.3075,251.1437,21.62,903.9,29.29,1747.4,1718.1,4258,7086.73,-0.69,C,21.62,GIE AGSI+ API v013
DE,2026-02-19,Germany,DE,52.88,251.1437,21.06,903.9,17.15,1446.7,1429.5,4258,7086.73,-0.57,C,21.06,GIE AGSI+ API v013
DE,2026-02-20,Germany,DE,51.8271,251.1437,20.64,903.9,34.18,1088.9,1054.7,4258,7086.73,-0.42,C,20.64,GIE AGSI+ API v013
DE,2026-02-21,Germany,DE,51.52,251.1437,20.51,903.9,152.96,469.8,316.8,4258,7086.73,-0.12,C,20.51,GIE AGSI+ API v013
DE,2026-02-22,Germany,DE,52.0604,251.1437,20.73,903.9,734.91,209.4,-525.5,4258,7086.73,0.22,C,20.73,GIE AGSI+ API v013
DE,2026-02-23,Germany,DE,51.916,251.1442,20.67,903.9,142.07,300.8,158.7,4258,7086.73,-0.06,C,20.67,GIE AGSI+ API v013
DE,2026-02-24,Germany,DE,51.538,251.1442,20.52,903.9,30.68,467.6,436.9,4258,7086.73,-0.15,C,20.52,GIE AGSI+ API v013
DE,2026-02-25,Germany,DE,51.3861,251.1442,20.46,903.9,73.45,267.3,193.9,4258,7086.73,-0.06,C,20.46,GIE AGSI+ API v013
DE,2026-02-26,Germany,DE,51.465,251.1442,20.49,903.9,238.65,196.2,-42.4,4258,7086.73,0.03,E,20.49,GIE AGSI+ API v013
DE,2026-02-27,Germany,DE,51.6794,251.1442,20.58,903.9,296.38,124,-172.4,4258,7086.73,0.09,E,20.58,GIE AGSI+ API v013
DE,2026-02-28,Germany,DE,52.0646,251.1442,20.73,903.9,495.77,123.8,-372,4258,7086.73,0.15,E,20.73,GIE AGSI+ API v013
DE,2026-03-01,Germany,DE,52.2888,251.1442,20.82,903.9,382.97,154.6,-228.4,4258,7086.73,0.09,E,20.82,GIE AGSI+ API v013
DE,2026-03-02,Germany,DE,52.4635,251.1442,20.89,903.9,372.83,222.1,-150.7,4258,7086.73,0.07,E,20.89,GIE AGSI+ API v013
DE,2026-03-03,Germany,DE,52.3389,251.1442,20.84,903.9,306.96,430,123.1,4258,7086.73,-0.05,C,20.84,GIE AGSI+ API v013
DE,2026-03-04,Germany,DE,52.1866,251.1442,20.78,903.9,243.86,405.7,161.8,4258,7086.73,-0.06,E,20.78,GIE AGSI+ API v013
DE,2026-03-05,Germany,DE,52.4582,251.1442,20.89,903.9,545.34,337.4,-207.9,4258,7086.73,0.11,E,20.89,GIE AGSI+ API v013
DE,2026-03-06,Germany,DE,52.6736,251.1442,20.97,903.9,546.24,327.9,-218.3,4258,7086.73,0.09,E,20.97,GIE AGSI+ API v013
DE,2026-03-07,Germany,DE,53.1401,251.1442,21.16,903.9,721.76,237.3,-484.4,4258,7086.73,0.19,C,21.16,GIE AGSI+ API v013
DE,2026-03-08,Germany,DE,53.7002,251.1442,21.38,903.9,776.85,216.8,-560,4258,7086.73,0.22,C,21.38,GIE AGSI+ API v013
DE,2026-03-09,Germany,DE,54.0224,251.1442,21.51,903.9,621.27,318.6,-302.7,4258,7086.73,0.13,C,21.51,GIE AGSI+ API v013
DE,2026-03-10,Germany,DE,54.3369,251.1442,21.64,903.9,626.19,308,-318.2,4258,7086.73,0.13,C,21.64,GIE AGSI+ API v013
DE,2026-03-11,Germany,DE,54.8073,251.1442,21.82,903.9,655.56,195.2,-460.4,4258,7086.73,0.19,C,21.82,GIE AGSI+ API v013
DE,2026-03-12,Germany,DE,55.0692,251.1442,21.93,903.9,392.22,130.3,-261.9,4258,7086.73,0.1,E,21.93,GIE AGSI+ API v013
DE,2026-03-13,Germany,DE,55.206,251.1442,21.98,903.9,376.34,231.5,-144.8,4258,7086.73,0.05,C,21.98,GIE AGSI+ API v013
DE,2026-03-14,Germany,DE,55.1183,251.1442,21.95,903.9,120.08,223.7,103.6,4258,7086.73,-0.03,C,21.95,GIE AGSI+ API v013
DE,2026-03-15,Germany,DE,55.1939,251.1442,21.98,903.9,256.84,165.4,-91.5,4258,7086.73,0.03,E,21.98,GIE AGSI+ API v013
DE,2026-03-16,Germany,DE,55.0917,251.1442,21.94,903.9,194.24,309.4,115.2,4258,7086.73,-0.04,C,21.94,GIE AGSI+ API v013
DE,2026-03-17,Germany,DE,54.838,251.1442,21.84,903.9,101.96,291.4,189.4,4258,7086.73,-0.1,C,21.84,GIE AGSI+ API v013
DE,2026-03-18,Germany,DE,54.8664,251.1442,21.85,903.9,178.83,215.8,37,4211.2,7086.73,0.01,C,21.85,GIE AGSI+ API v013
DE,2026-03-19,Germany,DE,54.9159,251.1442,21.87,903.9,233.26,182.1,-51.1,4211.2,7086.73,0.02,C,21.87,GIE AGSI+ API v013
DE,2026-03-20,Germany,DE,54.9678,251.1442,21.89,903.9,251.08,183.2,-67.9,4211.2,7086.73,0.02,C,21.89,GIE AGSI+ API v013
DE,2026-03-21,Germany,DE,55.1997,251.1442,21.98,903.9,461.01,190,-271,4211.2,7086.73,0.09,C,21.98,GIE AGSI+ API v013
DE,2026-03-22,Germany,DE,55.5311,251.1442,22.11,903.9,496.2,174.6,-321.6,4211.2,7086.73,0.13,C,22.11,GIE AGSI+ API v013
DE,2026-03-23,Germany,DE,55.6748,251.1442,22.17,903.9,272.37,172.1,-100.3,4211.2,7086.73,0.06,C,22.17,GIE AGSI+ API v013
DE,2026-03-24,Germany,DE,55.9951,251.1442,22.3,903.9,590.56,271.3,-319.3,4211.2,7086.73,0.13,C,22.3,GIE AGSI+ API v013
DE,2026-03-25,Germany,DE,56.1911,251.1442,22.37,903.9,432.77,236.7,-196.1,4211.2,7086.73,0.08,C,22.37,GIE AGSI+ API v013
DE,2026-03-26,Germany,DE,55.958,251.1442,22.28,903.9,174.74,407.8,233.1,4211.2,7086.73,-0.09,C,22.28,GIE AGSI+ API v013
DE,2026-03-27,Germany,DE,55.7851,251.045,22.22,903.9,183.04,356,173,4211.2,7086.73,-0.07,C,22.22,GIE AGSI+ API v013
DE,2026-03-28,Germany,DE,55.7559,251.045,22.21,903.9,182.09,211.2,29.1,4073.87,6864.76,-0.01,E,22.21,GIE AGSI+ API v013
DE,2026-03-29,Germany,DE,55.8165,251.045,22.23,903.9,259.77,187.2,-72.6,4202.42,7071.68,0.02,E,22.23,GIE AGSI+ API v013
DE,2026-03-30,Germany,DE,55.6495,251.045,22.17,903.9,48.15,215.2,167.1,4211.2,7086.73,-0.07,C,22.17,GIE AGSI+ API v013
DE,2026-03-31,Germany,DE,54.3234,244.5409,22.21,903.9,17.4,513.1,495.7,4073.32,6810.97,-0.54,E,22.21,GIE AGSI+ API v013
DE,2026-04-01,Germany,DE,54.5355,249.8115,21.83,903.9,31.97,596.4,564.5,4286.25,7081.16,0.08,E,21.83,GIE AGSI+ API v013
DE,2026-04-02,Germany,DE,54.0703,247.9182,21.81,903.9,27.92,546.7,518.8,4286.25,7081.16,-0.19,E,21.81,GIE AGSI+ API v013
DE,2026-04-03,Germany,DE,54.272,247.9182,21.89,903.9,383.42,147.8,-235.6,4286.25,7081.16,0.08,E,21.89,GIE AGSI+ API v013
DE,2026-04-04,Germany,DE,54.9926,247.9182,22.18,903.9,778.07,28.9,-749.2,4286.25,7081.16,0.29,E,22.18,GIE AGSI+ API v013
DE,2026-04-05,Germany,DE,55.7854,247.9182,22.5,903.9,765.87,31.9,-734,4286.25,7081.16,0.32,E,22.5,GIE AGSI+ API v013
DE,2026-04-06,Germany,DE,56.3116,247.9182,22.71,903.9,548.02,41,-507,4286.25,7081.16,0.21,E,22.71,GIE AGSI+ API v013
DE,2026-04-07,Germany,DE,56.5491,247.9046,22.81,903.9,289.06,80,-209,4286.25,7081.16,0.1,E,22.81,GIE AGSI+ API v013
DE,2026-04-08,Germany,DE,56.9333,247.9046,22.97,903.9,462.56,38.5,-424,4286.25,7081.16,0.15,E,22.97,GIE AGSI+ API v013
DE,2026-04-09,Germany,DE,57.1967,247.9046,23.07,903.9,311.14,90.5,-220.6,4286.25,7081.16,0.11,E,23.07,GIE AGSI+ API v013
DE,2026-04-10,Germany,DE,57.2454,247.9046,23.09,903.9,153.67,104.9,-48.8,4286.25,7081.16,0.02,E,23.09,GIE AGSI+ API v013
DE,2026-04-11,Germany,DE,57.6338,247.9046,23.25,903.9,436.09,40.3,-395.8,4286.25,7081.16,0.16,E,23.25,GIE AGSI+ API v013
DE,2026-04-12,Germany,DE,57.953,247.9046,23.38,903.9,352.45,40.7,-311.8,4286.25,7081.16,0.13,E,23.38,GIE AGSI+ API v013
DE,2026-04-13,Germany,DE,57.4939,247.9046,23.19,903.9,113.6,572.7,459.1,4286.25,7081.16,-0.19,E,23.19,GIE AGSI+ API v013
DE,2026-04-14,Germany,DE,57.1421,247.9046,23.05,903.9,16.26,367.5,351.3,4286.25,7081.16,-0.14,E,23.05,GIE AGSI+ API v013
DE,2026-04-15,Germany,DE,56.9898,247.9046,22.99,903.9,32.15,184.8,152.6,4286.25,7081.16,-0.06,E,22.99,GIE AGSI+ API v013
DE,2026-04-16,Germany,DE,57.1597,247.9046,23.06,903.9,229.84,59.9,-169.9,4286.25,7081.16,0.07,E,23.06,GIE AGSI+ API v013
DE,2026-04-17,Germany,DE,57.6111,247.9046,23.24,903.9,472.66,21.3,-451.3,4286.25,7081.16,0.18,E,23.24,GIE AGSI+ API v013
DE,2026-04-18,Germany,DE,58.3523,247.9046,23.54,903.9,803.25,25,-778.2,4286.25,7081.16,0.3,E,23.54,GIE AGSI+ API v013
DE,2026-04-19,Germany,DE,58.9853,247.9046,23.79,903.9,666.51,39.1,-627.4,4286.25,7081.16,0.26,E,23.79,GIE AGSI+ API v013
DE,2026-04-20,Germany,DE,59.112,247.9046,23.84,903.9,174.16,79,-95.1,4286.25,7081.16,0.05,E,23.84,GIE AGSI+ API v013
DE,2026-04-21,Germany,DE,59.0397,247.9046,23.82,903.9,80.57,146.5,65.9,4286.25,7081.16,-0.03,E,23.82,GIE AGSI+ API v013
